Date,Engine,Benchmark,Operation,Value
2022-09-16,sm-base,PolybenchC,mvt,0.01872928789965896
2022-09-17,sm-base,PolybenchC,mvt,0.018717314464989705
2022-09-18,sm-base,PolybenchC,mvt,0.018680114973560192
2022-09-19,sm-base,PolybenchC,mvt,0.018652975432162978
2022-09-20,sm-base,PolybenchC,mvt,0.018632822222496962
2022-09-21,sm-base,PolybenchC,mvt,0.01861203654177699
2022-09-22,sm-base,PolybenchC,mvt,0.01858517164156735
2022-09-23,sm-base,PolybenchC,mvt,0.01856226726179586
2022-09-24,sm-base,PolybenchC,mvt,0.018529268346885414
2022-09-25,sm-base,PolybenchC,mvt,0.01849572108199493
2022-09-26,sm-base,PolybenchC,mvt,0.018484563804457625
2022-09-27,sm-base,PolybenchC,mvt,0.018448195849940584
2022-09-28,sm-base,PolybenchC,mvt,0.018425144016054988
2022-09-29,sm-base,PolybenchC,mvt,0.018410785451127728
2022-09-30,sm-base,PolybenchC,mvt,0.018391150707334172
2022-10-01,sm-base,PolybenchC,mvt,0.01838095412277793
2022-10-02,sm-base,PolybenchC,mvt,0.018348441675561218
2022-10-03,sm-base,PolybenchC,mvt,0.01831223272897781
2022-10-04,sm-base,PolybenchC,mvt,0.018281603779944255
2022-10-05,sm-base,PolybenchC,mvt,0.018266864943001324
2022-10-06,sm-base,PolybenchC,mvt,0.01824896943753475
2022-10-07,sm-base,PolybenchC,mvt,0.018213291463002785
2022-10-08,sm-base,PolybenchC,mvt,0.018187693259868642
2022-10-09,sm-base,PolybenchC,mvt,0.018153607879792512
2022-10-10,sm-base,PolybenchC,mvt,0.018125338982915892
2022-10-11,sm-base,PolybenchC,mvt,0.018091040105952746
2022-10-12,sm-base,PolybenchC,mvt,0.01807905550660203
2022-10-13,sm-base,PolybenchC,mvt,0.018067203317400783
2022-10-14,sm-base,PolybenchC,mvt,0.018052799176785286
2022-10-15,sm-base,PolybenchC,mvt,0.018041337888023985
2022-10-16,sm-base,PolybenchC,mvt,0.01801084832454246
2022-10-17,sm-base,PolybenchC,mvt,0.017992346707501612
2022-10-18,sm-base,PolybenchC,mvt,0.017964468320246667
2022-10-19,sm-base,PolybenchC,mvt,0.01795109057006606
2022-10-20,sm-base,PolybenchC,mvt,0.01792689186821708
2022-10-21,sm-base,PolybenchC,mvt,0.01791124284848728
2022-10-22,sm-base,PolybenchC,mvt,0.0178877917489448
2022-10-23,sm-base,PolybenchC,mvt,0.0178674746893659
2022-10-24,sm-base,PolybenchC,mvt,0.017830933124669174
2022-10-25,sm-base,PolybenchC,mvt,0.01780212010892338
2022-10-26,sm-base,PolybenchC,mvt,0.01776889623498251
2022-10-27,sm-base,PolybenchC,mvt,0.017746565867527982
2022-10-28,sm-base,PolybenchC,mvt,0.017707534515178792
2022-10-29,sm-base,PolybenchC,mvt,0.01769249297478652
2022-10-30,sm-base,PolybenchC,mvt,0.017664611813516695
2022-10-31,sm-base,PolybenchC,mvt,0.017638046578361447
2022-11-01,sm-base,PolybenchC,mvt,0.01760188492691235
2022-11-02,sm-base,PolybenchC,mvt,0.017564338391592844
2022-11-03,sm-base,PolybenchC,mvt,0.0175387453424032
2022-11-04,sm-base,PolybenchC,mvt,0.017527045044343957
2022-11-05,sm-base,PolybenchC,mvt,0.017495525325117382
2022-11-06,sm-base,PolybenchC,mvt,0.01746030494262208
2022-11-07,sm-base,PolybenchC,mvt,0.017423373507695367
2022-11-08,sm-base,PolybenchC,mvt,0.01739677806848148
2022-11-09,sm-base,PolybenchC,mvt,0.01737065260824633
2022-11-10,sm-base,PolybenchC,mvt,0.017355569551681275
2022-11-11,sm-base,PolybenchC,mvt,0.017339624872051915
2022-11-12,sm-base,PolybenchC,mvt,0.017305189261158125
2022-11-13,sm-base,PolybenchC,mvt,0.01726855563260737
2022-11-14,sm-base,PolybenchC,mvt,0.017253638873702612
2022-11-15,sm-base,PolybenchC,mvt,0.01722179799429557
2022-11-16,sm-base,PolybenchC,mvt,0.017206670813072755
2022-11-17,sm-base,PolybenchC,mvt,0.017173616183449515
2022-11-18,sm-base,PolybenchC,mvt,0.017144549263238117
2022-11-19,sm-base,PolybenchC,mvt,0.017117941678685918
2022-11-20,sm-base,PolybenchC,mvt,0.01708772047717224
2022-11-21,sm-base,PolybenchC,mvt,0.017059404087601766
2022-11-22,sm-base,PolybenchC,mvt,0.017036123916549028
2022-11-23,sm-base,PolybenchC,mvt,0.01702339813525145
2022-11-24,sm-base,PolybenchC,mvt,0.01698621101031431
2022-11-25,sm-base,PolybenchC,mvt,0.016975674376315367
2022-11-26,sm-base,PolybenchC,mvt,0.01693957355694808
2022-11-27,sm-base,PolybenchC,mvt,0.0169087739060315
2022-11-28,sm-base,PolybenchC,mvt,0.016888179588160572
2022-11-29,sm-base,PolybenchC,mvt,0.01684925452123422
2022-11-30,sm-base,PolybenchC,mvt,0.01683066956089861
2022-12-01,sm-base,PolybenchC,mvt,0.016805648337039517
2022-12-02,sm-base,PolybenchC,mvt,0.01676648437921543
2022-12-03,sm-base,PolybenchC,mvt,0.01675178279878694
2022-12-04,sm-base,PolybenchC,mvt,0.01672208658559156
2022-12-05,sm-base,PolybenchC,mvt,0.016702034399875335
2022-12-06,sm-base,PolybenchC,mvt,0.01667531151598971
2022-12-07,sm-base,PolybenchC,mvt,0.016652732686535176
2022-12-08,sm-base,PolybenchC,mvt,0.016640391432153165
2022-12-09,sm-base,PolybenchC,mvt,0.01661152504470118
2022-12-10,sm-base,PolybenchC,mvt,0.01658682687379752
2022-12-11,sm-base,PolybenchC,mvt,0.016570923401844722
2022-12-12,sm-base,PolybenchC,mvt,0.016553440434114202
2022-12-13,sm-base,PolybenchC,mvt,0.016535001225694235
2022-12-14,sm-base,PolybenchC,mvt,0.016508521023226138
2022-12-15,sm-base,PolybenchC,mvt,0.016494992416878382
2022-12-16,sm-base,PolybenchC,mvt,0.016469899519387213
2022-12-17,sm-base,PolybenchC,mvt,0.016438146536982615
2022-12-18,sm-base,PolybenchC,mvt,0.016428107625794632
2022-12-19,sm-base,PolybenchC,mvt,0.01639778118351934
2022-12-20,sm-base,PolybenchC,mvt,0.01637832388478201
2022-12-21,sm-base,PolybenchC,mvt,0.016357080772706235
2022-12-22,sm-base,PolybenchC,mvt,0.016338867974659506
2022-12-23,sm-base,PolybenchC,mvt,0.01630667832601748
2022-12-24,sm-base,PolybenchC,mvt,0.01629328120043293
2022-12-25,sm-base,PolybenchC,mvt,0.01626539541215036
2022-12-26,sm-base,PolybenchC,mvt,0.01625513633754345
2022-12-27,sm-base,PolybenchC,mvt,0.01622826670496186
2022-12-28,sm-base,PolybenchC,mvt,0.01620381805012878
2022-12-29,sm-base,PolybenchC,mvt,0.01618682042981913
2022-12-30,sm-base,PolybenchC,mvt,0.01615943163444839
2022-12-31,sm-base,PolybenchC,mvt,0.016123451246041903
2022-01-01,sm-base,PolybenchC,trmm,0.0244537740349382
2022-01-02,sm-base,PolybenchC,trmm,0.02448708772342008
2022-01-03,sm-base,PolybenchC,trmm,0.0245103838429805
2022-01-04,sm-base,PolybenchC,trmm,0.02452940429712221
2022-01-05,sm-base,PolybenchC,trmm,0.024547416226301612
2022-01-06,sm-base,PolybenchC,trmm,0.024538443609275113
2022-01-07,sm-base,PolybenchC,trmm,0.024535898479569142
2022-01-08,sm-base,PolybenchC,trmm,0.024552882876555413
2022-01-09,sm-base,PolybenchC,trmm,0.02456710722155941
2022-01-10,sm-base,PolybenchC,trmm,0.02459847920673058
2022-01-11,sm-base,PolybenchC,trmm,0.024598299694133973
2022-01-12,sm-base,PolybenchC,trmm,0.024601613558259582
2022-01-13,sm-base,PolybenchC,trmm,0.024597873856696068
2022-01-14,sm-base,PolybenchC,trmm,0.024590167667774047
2022-01-15,sm-base,PolybenchC,trmm,0.02460491256050687
2022-01-16,sm-base,PolybenchC,trmm,0.02463680820304524
2022-01-17,sm-base,PolybenchC,trmm,0.024627883118449913
2022-01-18,sm-base,PolybenchC,trmm,0.02462475081500501
2022-01-19,sm-base,PolybenchC,trmm,0.02461584107792369
2022-01-20,sm-base,PolybenchC,trmm,0.024653653049357644
2022-01-21,sm-base,PolybenchC,trmm,0.024659466111461678
2022-01-22,sm-base,PolybenchC,trmm,0.024688677518472677
2022-01-23,sm-base,PolybenchC,trmm,0.024703806659388455
2022-01-24,sm-base,PolybenchC,trmm,0.024695247504741828
2022-01-25,sm-base,PolybenchC,trmm,0.024733024526826068
2022-01-26,sm-base,PolybenchC,trmm,0.024764061251670546
2022-01-27,sm-base,PolybenchC,trmm,0.024785138686312602
2022-01-28,sm-base,PolybenchC,trmm,0.024788108443671377
2022-01-29,sm-base,PolybenchC,trmm,0.024818165210434007
2022-01-30,sm-base,PolybenchC,trmm,0.02483384935497038
2022-01-31,sm-base,PolybenchC,trmm,0.024824522132145914
2022-02-01,sm-base,PolybenchC,trmm,0.024842255561959955
2022-02-02,sm-base,PolybenchC,trmm,0.02486348131844135
2022-02-03,sm-base,PolybenchC,trmm,0.024855757060781976
2022-02-04,sm-base,PolybenchC,trmm,0.024849609973362732
2022-02-05,sm-base,PolybenchC,trmm,0.024851677284790687
2022-02-06,sm-base,PolybenchC,trmm,0.024860907159658153
2022-02-07,sm-base,PolybenchC,trmm,0.024879045054780065
2022-02-08,sm-base,PolybenchC,trmm,0.024895913071862685
2022-02-09,sm-base,PolybenchC,trmm,0.024899641454508577
2022-02-10,sm-base,PolybenchC,trmm,0.024898319697064634
2022-02-11,sm-base,PolybenchC,trmm,0.024894944422002928
2022-02-12,sm-base,PolybenchC,trmm,0.02492577312946759
2022-02-13,sm-base,PolybenchC,trmm,0.024917622819729812
2022-02-14,sm-base,PolybenchC,trmm,0.02495608171119396
2022-02-15,sm-base,PolybenchC,trmm,0.024954034690836725
2022-02-16,sm-base,PolybenchC,trmm,0.024954301518875247
2022-02-17,sm-base,PolybenchC,trmm,0.024987072684708365
2022-02-18,sm-base,PolybenchC,trmm,0.02500106892685503
2022-02-19,sm-base,PolybenchC,trmm,0.025020406436948143
2022-02-20,sm-base,PolybenchC,trmm,0.025051824629253937
2022-02-21,sm-base,PolybenchC,trmm,0.025082389641382104
2022-02-22,sm-base,PolybenchC,trmm,0.025074472567777662
2022-02-23,sm-base,PolybenchC,trmm,0.02511003915105024
2022-02-24,sm-base,PolybenchC,trmm,0.02514495536102467
2022-02-25,sm-base,PolybenchC,trmm,0.025150176456289725
2022-02-26,sm-base,PolybenchC,trmm,0.025155438512613815
2022-02-27,sm-base,PolybenchC,trmm,0.02518183353701942
2022-02-28,sm-base,PolybenchC,trmm,0.02522084745114124
2022-03-01,sm-base,PolybenchC,trmm,0.025255835568989565
2022-03-02,sm-base,PolybenchC,trmm,0.025255961878859996
2022-03-03,sm-base,PolybenchC,trmm,0.025264984618890856
2022-03-04,sm-base,PolybenchC,trmm,0.02527478754376651
2022-03-05,sm-base,PolybenchC,trmm,0.02528485959640551
2022-03-06,sm-base,PolybenchC,trmm,0.025299988266951727
2022-03-07,sm-base,PolybenchC,trmm,0.025316832430008776
2022-03-08,sm-base,PolybenchC,trmm,0.025324378737848242
2022-03-09,sm-base,PolybenchC,trmm,0.02533810243698859
2022-03-10,sm-base,PolybenchC,trmm,0.025348204029724507
2022-03-11,sm-base,PolybenchC,trmm,0.025374224651477383
2022-03-12,sm-base,PolybenchC,trmm,0.025405240776458407
2022-03-13,sm-base,PolybenchC,trmm,0.02543779353561828
2022-03-14,sm-base,PolybenchC,trmm,0.025477548088188477
2022-03-15,sm-base,PolybenchC,trmm,0.02551572956886858
2022-03-16,sm-base,PolybenchC,trmm,0.025517838297501306
2022-03-17,sm-base,PolybenchC,trmm,0.02555052297901233
2022-03-18,sm-base,PolybenchC,trmm,0.025583778448844824
2022-03-19,sm-base,PolybenchC,trmm,0.025605296666143765
2022-03-20,sm-base,PolybenchC,trmm,0.025604010422661184
2022-03-21,sm-base,PolybenchC,trmm,0.0256040093279097
2022-03-22,sm-base,PolybenchC,trmm,0.02559588337888883
2022-03-23,sm-base,PolybenchC,trmm,0.02558868331332744
2022-03-24,sm-base,PolybenchC,trmm,0.025604863810223772
2022-03-25,sm-base,PolybenchC,trmm,0.02559973720120129
2022-03-26,sm-base,PolybenchC,trmm,0.02562358175746263
2022-03-27,sm-base,PolybenchC,trmm,0.025635009588570793
2022-03-28,sm-base,PolybenchC,trmm,0.025644889807205046
2022-03-29,sm-base,PolybenchC,trmm,0.025663114673022326
2022-03-30,sm-base,PolybenchC,trmm,0.025698092570362784
2022-03-31,sm-base,PolybenchC,trmm,0.02573586309312551
2022-04-01,sm-base,PolybenchC,trmm,0.02575355351811546
2022-04-02,sm-base,PolybenchC,trmm,0.02578688314511302
2022-04-03,sm-base,PolybenchC,trmm,0.0257838670521778
2022-04-04,sm-base,PolybenchC,trmm,0.02579764182725579
2022-04-05,sm-base,PolybenchC,trmm,0.025808727793834457
2022-04-06,sm-base,PolybenchC,trmm,0.02583737932138167
2022-04-07,sm-base,PolybenchC,trmm,0.025860637316879303
2022-04-08,sm-base,PolybenchC,trmm,0.025883208888402807
2022-04-09,sm-base,PolybenchC,trmm,0.025919417839381915
2022-04-10,sm-base,PolybenchC,trmm,0.02591106721971329
2022-04-11,sm-base,PolybenchC,trmm,0.025917239478324163
2022-04-12,sm-base,PolybenchC,trmm,0.025954010345518322
2022-04-13,sm-base,PolybenchC,trmm,0.025976652575667634
2022-04-14,sm-base,PolybenchC,trmm,0.02600289629571643
2022-04-15,sm-base,PolybenchC,trmm,0.02600995396065653
2022-04-16,sm-base,PolybenchC,trmm,0.026020765580885622
2022-04-17,sm-base,PolybenchC,trmm,0.026050801642553304
2022-04-18,sm-base,PolybenchC,trmm,0.02607047016308234
2022-04-19,sm-base,PolybenchC,trmm,0.026068891629107343
2022-04-20,sm-base,PolybenchC,trmm,0.026064582779782228
2022-04-21,sm-base,PolybenchC,trmm,0.026079014435704855
2022-04-22,sm-base,PolybenchC,trmm,0.026095055598872752
2022-04-23,sm-base,PolybenchC,trmm,0.026125435626589998
2022-04-24,sm-base,PolybenchC,trmm,0.026120593358218702
2022-04-25,sm-base,PolybenchC,trmm,0.026148407967372334
2022-04-26,sm-base,PolybenchC,trmm,0.026138706525440286
2022-04-27,sm-base,PolybenchC,trmm,0.026167471330139015
2022-04-28,sm-base,PolybenchC,trmm,0.026174819537239335
2022-04-29,sm-base,PolybenchC,trmm,0.02617631346710612
2022-04-30,sm-base,PolybenchC,trmm,0.026183499043477203
2022-05-01,sm-base,PolybenchC,trmm,0.026180259895174737
2022-05-02,sm-base,PolybenchC,trmm,0.026214776839132512
2022-05-03,sm-base,PolybenchC,trmm,0.026212231100439725
2022-05-04,sm-base,PolybenchC,trmm,0.026221998893197054
2022-05-05,sm-base,PolybenchC,trmm,0.02624388594198681
2022-05-06,sm-base,PolybenchC,trmm,0.026272848874854905
2022-05-07,sm-base,PolybenchC,trmm,0.02626355952017818
2022-05-08,sm-base,PolybenchC,trmm,0.026285026540291103
2022-05-09,sm-base,PolybenchC,trmm,0.026275614801724547
2022-05-10,sm-base,PolybenchC,trmm,0.026276563263118436
2022-05-11,sm-base,PolybenchC,trmm,0.026301735605920633
2022-05-12,sm-base,PolybenchC,trmm,0.02629826830058879
2022-05-13,sm-base,PolybenchC,trmm,0.02630290208202373
2022-05-14,sm-base,PolybenchC,trmm,0.026316832962428826
2022-05-15,sm-base,PolybenchC,trmm,0.026308009611985775
2022-05-16,sm-base,PolybenchC,trmm,0.026344925532952243
2022-05-17,sm-base,PolybenchC,trmm,0.026380238003785656
2022-05-18,sm-base,PolybenchC,trmm,0.02641847133568025
2022-05-19,sm-base,PolybenchC,trmm,0.026454950201950492
2022-05-20,sm-base,PolybenchC,trmm,0.026469910357344764
2022-05-21,sm-base,PolybenchC,trmm,0.02646524884602073
2022-05-22,sm-base,PolybenchC,trmm,0.026464157801727586
2022-05-23,sm-base,PolybenchC,trmm,0.026497250215166118
2022-05-24,sm-base,PolybenchC,trmm,0.026524816653761118
2022-05-25,sm-base,PolybenchC,trmm,0.026538994479156582
2022-05-26,sm-base,PolybenchC,trmm,0.026541669708372632
2022-05-27,sm-base,PolybenchC,trmm,0.02653689258849622
2022-05-28,sm-base,PolybenchC,trmm,0.026563848326013512
2022-05-29,sm-base,PolybenchC,trmm,0.026591813187487292
2022-05-30,sm-base,PolybenchC,trmm,0.026630760516082225
2022-05-31,sm-base,PolybenchC,trmm,0.026624058349999227
2022-06-01,sm-base,PolybenchC,trmm,0.026634167929347256
2022-06-02,sm-base,PolybenchC,trmm,0.026665135619998646
2022-06-03,sm-base,PolybenchC,trmm,0.026678114023970346
2022-06-04,sm-base,PolybenchC,trmm,0.02671288767041684
2022-06-05,sm-base,PolybenchC,trmm,0.02672797149301115
2022-06-06,sm-base,PolybenchC,trmm,0.026759920627792255
2022-06-07,sm-base,PolybenchC,trmm,0.0267723867887159
2022-06-08,sm-base,PolybenchC,trmm,0.026764606398667207
2022-06-09,sm-base,PolybenchC,trmm,0.026794802035481576
2022-06-10,sm-base,PolybenchC,trmm,0.026829391924663094
2022-06-11,sm-base,PolybenchC,trmm,0.02684111506585794
2022-06-12,sm-base,PolybenchC,trmm,0.026854565748543256
2022-06-13,sm-base,PolybenchC,trmm,0.026882577689495882
2022-06-14,sm-base,PolybenchC,trmm,0.026918629124327065
2022-06-15,sm-base,PolybenchC,trmm,0.026934322923226894
2022-06-16,sm-base,PolybenchC,trmm,0.026924345900626978
2022-06-17,sm-base,PolybenchC,trmm,0.026950165954604074
2022-06-18,sm-base,PolybenchC,trmm,0.026945522043602663
2022-06-19,sm-base,PolybenchC,trmm,0.02695416594722869
2022-06-20,sm-base,PolybenchC,trmm,0.02696507725080725
2022-06-21,sm-base,PolybenchC,trmm,0.027001277108354132
2022-06-22,sm-base,PolybenchC,trmm,0.02699227054590681
2022-06-23,sm-base,PolybenchC,trmm,0.026993486709641856
2022-06-24,sm-base,PolybenchC,trmm,0.027023500071745123
2022-06-25,sm-base,PolybenchC,trmm,0.02701727663071265
2022-06-26,sm-base,PolybenchC,trmm,0.02701558188671646
2022-06-27,sm-base,PolybenchC,trmm,0.02704784415518857
2022-06-28,sm-base,PolybenchC,trmm,0.027053772837473136
2022-06-29,sm-base,PolybenchC,trmm,0.027065033777914596
2022-06-30,sm-base,PolybenchC,trmm,0.027101016156403777
2022-07-01,sm-base,PolybenchC,trmm,0.02709440253793182
2022-07-02,sm-base,PolybenchC,trmm,0.02713186103410752
2022-07-03,sm-base,PolybenchC,trmm,0.027157459002681107
2022-07-04,sm-base,PolybenchC,trmm,0.02718004456885298
2022-07-05,sm-base,PolybenchC,trmm,0.027197199011367572
2022-07-06,sm-base,PolybenchC,trmm,0.027203956082018338
2022-07-07,sm-base,PolybenchC,trmm,0.027225057568114806
2022-07-08,sm-base,PolybenchC,trmm,0.027257124459771104
2022-07-09,sm-base,PolybenchC,trmm,0.027292063493802973
2022-07-10,sm-base,PolybenchC,trmm,0.02731010552915521
2022-07-11,sm-base,PolybenchC,trmm,0.027301899095728884
2022-07-12,sm-base,PolybenchC,trmm,0.027301927313501454
2022-07-13,sm-base,PolybenchC,trmm,0.027304938154830663
2022-07-14,sm-base,PolybenchC,trmm,0.02729912664988558
2022-07-15,sm-base,PolybenchC,trmm,0.027310067466922425
2022-07-16,sm-base,PolybenchC,trmm,0.027327122479747702
2022-07-17,sm-base,PolybenchC,trmm,0.027324027696159065
2022-07-18,sm-base,PolybenchC,trmm,0.02734083838535783
2022-07-19,sm-base,PolybenchC,trmm,0.027371262887068676
2022-07-20,sm-base,PolybenchC,trmm,0.027393961709825883
2022-07-21,sm-base,PolybenchC,trmm,0.027416247861646533
2022-07-22,sm-base,PolybenchC,trmm,0.027409632590117992
2022-07-23,sm-base,PolybenchC,trmm,0.027431409072673035
2022-07-24,sm-base,PolybenchC,trmm,0.027431278465730066
2022-07-25,sm-base,PolybenchC,trmm,0.027435705695627807
2022-07-26,sm-base,PolybenchC,trmm,0.027445139740788327
2022-07-27,sm-base,PolybenchC,trmm,0.027454816140099057
2022-07-28,sm-base,PolybenchC,trmm,0.02745148622200809
2022-07-29,sm-base,PolybenchC,trmm,0.02746125305037993
2022-07-30,sm-base,PolybenchC,trmm,0.027497441339757484
2022-07-31,sm-base,PolybenchC,trmm,0.02753125059398372
2022-08-01,sm-base,PolybenchC,trmm,0.027525480512405068
2022-08-02,sm-base,PolybenchC,trmm,0.027519747341678193
2022-08-03,sm-base,PolybenchC,trmm,0.027535775352515803
2022-08-04,sm-base,PolybenchC,trmm,0.027563527200049554
2022-08-05,sm-base,PolybenchC,trmm,0.027566825360487934
2022-08-06,sm-base,PolybenchC,trmm,0.02760585264429172
2022-08-07,sm-base,PolybenchC,trmm,0.02763682634674548
2022-08-08,sm-base,PolybenchC,trmm,0.02764212883826901
2022-08-09,sm-base,PolybenchC,trmm,0.02763571940159932
2022-08-10,sm-base,PolybenchC,trmm,0.027635274317928574
2022-08-11,sm-base,PolybenchC,trmm,0.027667235344090914
2022-08-12,sm-base,PolybenchC,trmm,0.02767796935420516
2022-08-13,sm-base,PolybenchC,trmm,0.02767166421510576
2022-08-14,sm-base,PolybenchC,trmm,0.027666300320939634
2022-08-15,sm-base,PolybenchC,trmm,0.027671663916578444
2022-08-16,sm-base,PolybenchC,trmm,0.027689127718444763
2022-08-17,sm-base,PolybenchC,trmm,0.027714953779455008
2022-08-18,sm-base,PolybenchC,trmm,0.02771954276716264
2022-08-19,sm-base,PolybenchC,trmm,0.027739072018952565
2022-08-20,sm-base,PolybenchC,trmm,0.02772957592648851
2022-08-21,sm-base,PolybenchC,trmm,0.02776216434750693
2022-08-22,sm-base,PolybenchC,trmm,0.027773442877236515
2022-08-23,sm-base,PolybenchC,trmm,0.027803642129071403
2022-08-24,sm-base,PolybenchC,trmm,0.027838358536359492
2022-08-25,sm-base,PolybenchC,trmm,0.027831453534007622
2022-08-26,sm-base,PolybenchC,trmm,0.02785464959633542
2022-08-27,sm-base,PolybenchC,trmm,0.0278524336065997
2022-08-28,sm-base,PolybenchC,trmm,0.027875410726345237
2022-08-29,sm-base,PolybenchC,trmm,0.027891136430539643
2022-08-30,sm-base,PolybenchC,trmm,0.027919247309102
2022-08-31,sm-base,PolybenchC,trmm,0.027912852551731517
2022-09-01,sm-base,PolybenchC,trmm,0.02793341123748916
2022-09-02,sm-base,PolybenchC,trmm,0.027965331845813197
2022-09-03,sm-base,PolybenchC,trmm,0.027939284719971095
2022-09-04,sm-base,PolybenchC,trmm,0.02792673566654134
2022-09-05,sm-base,PolybenchC,trmm,0.02790245360989903
2022-09-06,sm-base,PolybenchC,trmm,0.02787578093028139
2022-09-07,sm-base,PolybenchC,trmm,0.027850061658234247
2022-09-08,sm-base,PolybenchC,trmm,0.027826065783963377
2022-09-09,sm-base,PolybenchC,trmm,0.027789405246843084
2022-09-10,sm-base,PolybenchC,trmm,0.02776712101171962
2022-09-11,sm-base,PolybenchC,trmm,0.02775161172827387
2022-09-12,sm-base,PolybenchC,trmm,0.027734218561882563
2022-09-13,sm-base,PolybenchC,trmm,0.027705382511004007
2022-09-14,sm-base,PolybenchC,trmm,0.027688829614023955
2022-09-15,sm-base,PolybenchC,trmm,0.02766608839253884
2022-09-16,sm-base,PolybenchC,trmm,0.02762844354413902
2022-09-17,sm-base,PolybenchC,trmm,0.027589446231544724
2022-09-18,sm-base,PolybenchC,trmm,0.027558007964600142
2022-09-19,sm-base,PolybenchC,trmm,0.027544656660088093
2022-09-20,sm-base,PolybenchC,trmm,0.027506824940687957
2022-09-21,sm-base,PolybenchC,trmm,0.027492924288036794
2022-09-22,sm-base,PolybenchC,trmm,0.027458312334099847
